09;08;9;001;99;Abrera                                            ;99;99;00016;00000;00000;00009079;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;002;99;Aguilar de Segarra                                ;99;99;00001;00000;00000;00000220;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;003;99;Alella                                            ;99;99;00009;00000;00000;00007183;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;004;99;Alpens                                            ;99;99;00001;00000;00000;00000209;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;005;99;L'Ametlla del Vallès                              ;99;99;00011;00000;00000;00006380;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;006;99;Arenys de Mar                                     ;99;99;00020;00000;00000;00011774;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;007;99;Arenys de Munt                                    ;99;99;00012;00000;00000;00006775;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;008;99;Argençola                                         ;99;99;00001;00000;00000;00000179;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;009;99;Argentona                                         ;99;99;00017;00000;00000;00009480;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;010;99;Artés                                             ;99;99;00007;00000;00000;00004207;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;011;99;Avià                                              ;99;99;00002;00000;00000;00001745;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;012;99;Avinyó                                            ;99;99;00003;00000;00000;00001721;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;013;99;Avinyonet del Penedès                             ;99;99;00002;00000;00000;00001280;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;014;99;Aiguafreda                                        ;99;99;00003;00000;00000;00002000;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;015;99;Badalona                                          ;99;99;00233;00000;00000;00156003;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;016;99;Bagà                                              ;99;99;00002;00000;00000;00001812;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;017;99;Balenyà                                           ;99;99;00004;00000;00000;00002827;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;018;99;Balsareny                                         ;99;99;00006;00000;00000;00002551;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;019;01;Ciutat Vella                                      ;99;99;00064;00000;00000;00046175;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;019;02;Eixample                                          ;99;99;00234;00000;00000;00179934;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;019;03;Sants-Montjuïc                                    ;99;99;00163;00000;00000;00124097;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;019;04;Les Corts                                         ;99;99;00077;00000;00000;00060820;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;019;05;Sarrià-Sant Gervasi                               ;99;99;00143;00000;00000;00105454;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;019;06;Gràcia                                            ;99;99;00105;00000;00000;00085535;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;019;07;Horta-Guinardó                                    ;99;99;00149;00000;00000;00125075;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;019;08;Nou Barris                                        ;99;99;00141;00000;00000;00118032;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;019;09;Sant Andreu                                       ;99;99;00141;00000;00000;00109101;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;019;10;Sant Martí                                        ;99;99;00217;00000;00000;00163595;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;019;99;Barcelona                                         ;99;99;01434;00000;00000;01117818;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;020;99;Begues                                            ;99;99;00009;00000;00000;00005172;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;021;99;Bellprat                                          ;99;99;00001;00000;00000;00000061;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;022;99;Berga                                             ;99;99;00023;00000;00000;00012219;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;023;99;Bigues i Riells                                   ;99;99;00009;00000;00000;00006915;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;024;99;Borredà                                           ;99;99;00001;00000;00000;00000357;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;025;99;El Bruc                                           ;99;99;00002;00000;00000;00001535;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;026;99;El Brull                                          ;99;99;00001;00000;00000;00000193;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;027;99;Les Cabanyes                                      ;99;99;00001;00000;00000;00000720;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;028;99;Cabrera d'Anoia                                   ;99;99;00002;00000;00000;00001088;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;029;99;Cabrera de Mar                                    ;99;99;00006;00000;00000;00003560;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;030;99;Cabrils                                           ;99;99;00006;00000;00000;00005209;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;031;99;Calaf                                             ;99;99;00004;00000;00000;00002336;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;032;99;Caldes d'Estrac                                   ;99;99;00002;00000;00000;00002087;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;033;99;Caldes de Montbui                                 ;99;99;00020;00000;00000;00013218;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;034;99;Calders                                           ;99;99;00001;00000;00000;00000784;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;035;99;Calella                                           ;99;99;00019;00000;00000;00012871;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;036;99;Calonge de Segarra                                ;99;99;00001;00000;00000;00000163;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;037;99;Calldetenes                                       ;99;99;00003;00000;00000;00001930;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;038;99;Callús                                            ;99;99;00002;00000;00000;00001525;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;039;99;Campins                                           ;99;99;00001;00000;00000;00000402;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;040;99;Canet de Mar                                      ;99;99;00015;00000;00000;00011004;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;041;99;Canovelles                                        ;99;99;00016;00000;00000;00010692;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;042;99;Cànoves i Samalús                                 ;99;99;00004;00000;00000;00002362;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;043;99;Canyelles                                         ;99;99;00005;00000;00000;00003378;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;044;99;Capellades                                        ;99;99;00007;00000;00000;00004136;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;045;99;Capolat                                           ;99;99;00001;00000;00000;00000071;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;046;99;Cardedeu                                          ;99;99;00020;00000;00000;00013478;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;047;99;Cardona                                           ;99;99;00006;00000;00000;00003737;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;048;99;Carme                                             ;99;99;00001;00000;00000;00000569;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;049;99;Casserres                                         ;99;99;00002;00000;00000;00001320;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;050;99;Castellar del Riu                                 ;99;99;00001;00000;00000;00000136;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;051;99;Castellar del Vallès                              ;99;99;00025;00000;00000;00018437;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;052;99;Castellar de n'Hug                                ;99;99;00001;00000;00000;00000139;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;053;99;Castellbell i el Vilar                            ;99;99;00004;00000;00000;00002865;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;054;99;Castellbisbal                                     ;99;99;00015;00000;00000;00009155;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;055;99;Castellcir                                        ;99;99;00001;00000;00000;00000541;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;056;99;Castelldefels                                     ;99;99;00055;00000;00000;00042727;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;057;99;Castell de l'Areny                                ;99;99;00001;00000;00000;00000061;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;058;99;Castellet i la Gornal                             ;99;99;00003;00000;00000;00001787;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;059;99;Castellfollit del Boix                            ;99;99;00001;00000;00000;00000344;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;060;99;Castellfollit de Riubregós                        ;99;99;00001;00000;00000;00000135;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;061;99;Castellgalí                                       ;99;99;00002;00000;00000;00001590;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;062;99;Castellnou de Bages                               ;99;99;00002;00000;00000;00001004;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;063;99;Castellolí                                        ;99;99;00001;00000;00000;00000467;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;064;99;Castellterçol                                     ;99;99;00003;00000;00000;00001920;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;065;99;Castellví de la Marca                             ;99;99;00002;00000;00000;00001180;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;066;99;Castellví de Rosanes                              ;99;99;00003;00000;00000;00001463;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;067;99;Centelles                                         ;99;99;00009;00000;00000;00005728;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;068;99;Cervelló                                          ;99;99;00010;00000;00000;00006878;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;069;99;Collbató                                          ;99;99;00005;00000;00000;00003280;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;070;99;Collsuspina                                       ;99;99;00001;00000;00000;00000266;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;071;99;Copons                                            ;99;99;00001;00000;00000;00000241;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;072;99;Corbera de Llobregat                              ;99;99;00017;00000;00000;00010699;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;073;99;Cornellà de Llobregat                             ;99;99;00108;00000;00000;00062572;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;074;99;Cubelles                                          ;99;99;00017;00000;00000;00011054;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
09;08;9;075;99;Dosrius                                           ;99;99;00005;00000;00000;00004059;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
