03;33;9;001;99;Allande                                           ;99;99;00005;00000;00000;00001504;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;002;99;Aller                                             ;99;99;00019;00000;00000;00009474;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;003;99;Amieva                                            ;99;99;00002;00000;00000;00000612;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;004;99;Avilés                                            ;99;99;00107;00000;00000;00065515;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;005;99;Belmonte de Miranda                               ;99;99;00003;00000;00000;00001376;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;006;99;Bimenes                                           ;99;99;00005;00000;00000;00001480;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;007;99;Boal                                              ;99;99;00003;00000;00000;00001398;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;008;99;Cabrales                                          ;99;99;00005;00000;00000;00001705;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;009;99;Cabranes                                          ;99;99;00004;00000;00000;00000869;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;010;99;Candamo                                           ;99;99;00005;00000;00000;00001724;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;011;99;Cangas del Narcea                                 ;99;99;00028;00000;00000;00010659;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;012;99;Cangas de Onís                                    ;99;99;00008;00000;00000;00005105;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;013;99;Caravia                                           ;99;99;00002;00000;00000;00000429;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;014;99;Carreño                                           ;99;99;00016;00000;00000;00008771;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;015;99;Caso                                              ;99;99;00008;00000;00000;00001428;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;016;99;Castrillón                                        ;99;99;00032;00000;00000;00018904;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;017;99;Castropol                                         ;99;99;00008;00000;00000;00002997;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;018;99;Coaña                                             ;99;99;00006;00000;00000;00002819;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;019;99;Colunga                                           ;99;99;00006;00000;00000;00002882;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;020;99;Corvera de Asturias                               ;99;99;00024;00000;00000;00013000;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;021;99;Cudillero                                         ;99;99;00018;00000;00000;00004361;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;022;99;Degaña                                            ;99;99;00002;00000;00000;00000813;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;023;99;El Franco                                         ;99;99;00007;00000;00000;00003271;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;024;99;Gijón                                             ;99;99;00364;00000;00000;00225188;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;025;99;Gozón                                             ;99;99;00019;00000;00000;00008996;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;026;99;Grado                                             ;99;99;00017;00000;00000;00008270;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;027;99;Grandas de Salime                                 ;99;99;00002;00000;00000;00000769;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;028;99;Ibias                                             ;99;99;00002;00000;00000;00001158;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;029;99;Illano                                            ;99;99;00002;00000;00000;00000323;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;030;99;Illas                                             ;99;99;00003;00000;00000;00000873;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;031;99;Langreo                                           ;99;99;00065;00000;00000;00033854;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;032;99;Laviana                                           ;99;99;00020;00000;00000;00011086;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;033;99;Lena                                              ;99;99;00016;00000;00000;00009439;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;034;99;Valdés                                            ;99;99;00019;00000;00000;00010043;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;035;99;Llanera                                           ;99;99;00020;00000;00000;00011226;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;036;99;Llanes                                            ;99;99;00022;00000;00000;00011335;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;037;99;Mieres                                            ;99;99;00058;00000;00000;00033247;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;038;99;Morcín                                            ;99;99;00003;00000;00000;00002234;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
03;33;9;039;99;Muros de Nalón                                    ;99;99;00003;00000;00000;00001641;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
