05;35;9;001;99;Agaete                                            ;99;99;00008;00000;00000;00004571;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
05;35;9;002;99;Agüimes                                           ;99;99;00043;00000;00000;00024129;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
05;35;9;003;99;Antigua                                           ;99;99;00010;00000;00000;00005582;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
05;35;9;004;99;Arrecife                                          ;99;99;00075;00000;00000;00041728;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
05;35;9;005;99;Artenara                                          ;99;99;00002;00000;00000;00001017;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
05;35;9;006;99;Arucas                                            ;99;99;00053;00000;00000;00031309;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
05;35;9;007;99;Betancuria                                        ;99;99;00001;00000;00000;00000518;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
05;35;9;008;99;Firgas                                            ;99;99;00011;00000;00000;00006207;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
05;35;9;009;99;Gáldar                                            ;99;99;00038;00000;00000;00020109;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
05;35;9;010;99;Haría                                             ;99;99;00008;00000;00000;00003797;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
05;35;9;011;99;Ingenio                                           ;99;99;00045;00000;00000;00024705;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
05;35;9;012;99;Mogán                                             ;99;99;00021;00000;00000;00010765;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
05;35;9;013;99;Moya                                              ;99;99;00014;00000;00000;00006584;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
05;35;9;014;99;La Oliva                                          ;99;99;00022;00000;00000;00011908;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
05;35;9;015;99;Pájara                                            ;99;99;00020;00000;00000;00010728;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
05;35;9;016;99;Las Palmas de Gran Canaria                        ;99;99;00523;00000;00000;00300503;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
05;35;9;017;99;Puerto del Rosario                                ;99;99;00052;00000;00000;00027216;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
05;35;9;018;99;San Bartolomé                                     ;99;99;00024;00000;00000;00013056;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
05;35;9;019;99;San Bartolomé de Tirajana                         ;99;99;00065;00000;00000;00032841;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
05;35;9;020;99;La Aldea de San Nicolás                           ;99;99;00014;00000;00000;00005933;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
05;35;9;021;99;Santa Brígida                                     ;99;99;00027;00000;00000;00015014;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
05;35;9;022;99;Santa Lucía de Tirajana                           ;99;99;00095;00000;00000;00051302;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
05;35;9;023;99;Santa María de Guía de Gran Canaria               ;99;99;00021;00000;00000;00011694;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
05;35;9;024;99;Teguise                                           ;99;99;00025;00000;00000;00014243;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
05;35;9;025;99;Tejeda                                            ;99;99;00004;00000;00000;00001773;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
05;35;9;026;99;Telde                                             ;99;99;00173;00000;00000;00082764;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
05;35;9;027;99;Teror                                             ;99;99;00026;00000;00000;00010499;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
05;35;9;028;99;Tías                                              ;99;99;00017;00000;00000;00010044;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
05;35;9;029;99;Tinajo                                            ;99;99;00008;00000;00000;00004357;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
05;35;9;030;99;Tuineje                                           ;99;99;00019;00000;00000;00009949;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
05;35;9;031;99;Valsequillo de Gran Canaria                       ;99;99;00013;00000;00000;00007412;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
05;35;9;032;99;Valleseco                                         ;99;99;00006;00000;00000;00003348;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
05;35;9;033;99;Vega de San Mateo                                 ;99;99;00012;00000;00000;00006403;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
05;35;9;034;99;Yaiza                                             ;99;99;00015;00000;00000;00008396;00000000;00000000;00000;00000000;00000;00000;00000000;00000;
