territory_id,comunidad_code,province_code,province_name,poll_boxes,census_total,census_counted,census_counted_percentage,voters,voters_percentage,abstention,abstention_percentage,blank_votes,blank_votes_percentage,null_votes,null_votes_percentage,deputies_total,code 1,party 1,votes 1,percentage 1,seats 1,code 2,party 2,votes 2,percentage 2,seats 2,code 3,party 3,votes 3,percentage 3,seats 3,code 4,party 4,votes 4,percentage 4,seats 4,code 5,party 5,votes 5,percentage 5,seats 5,code 6,party 6,votes 6,percentage 6,seats 6,code 7,party 7,votes 7,percentage 7,seats 7,code 8,party 8,votes 8,percentage 8,seats 8,code 9,party 9,votes 9,percentage 9,seats 9,code 10,party 10,votes 10,percentage 10,seats 10,code 11,party 11,votes 11,percentage 11,seats 11,code 12,party 12,votes 12,percentage 12,seats 12,code 13,party 13,votes 13,percentage 13,seats 13,code 14,party 14,votes 14,percentage 14,seats 14,code 15,party 15,votes 15,percentage 15,seats 15,code 16,party 16,votes 16,percentage 16,seats 16,code 17,party 17,votes 17,percentage 17,seats 17,code 18,party 18,votes 18,percentage 18,seats 18,code 19,party 19,votes 19,percentage 19,seats 19,code 20,party 20,votes 20,percentage 20,seats 20,code 21,party 21,votes 21,percentage 21,seats 21,code 22,party 22,votes 22,percentage 22,seats 22,code 23,party 23,votes 23,percentage 23,seats 23,code 24,party 24,votes 24,percentage 24,seats 24,code 25,party 25,votes 25,percentage 25,seats 25,code 26,party 26,votes 26,percentage 26,seats 26,code 27,party 27,votes 27,percentage 27,seats 27,code 28,party 28,votes 28,percentage 28,seats 28,code 29,party 29,votes 29,percentage 29,seats 29,code 30,party 30,votes 30,percentage 30,seats 30,code 31,party 31,votes 31,percentage 31,seats 31,code 32,party 32,votes 32,percentage 32,seats 32,code 33,party 33,votes 33,percentage 33,seats 33,code 34,party 34,votes 34,percentage 34,seats 34,code 35,party 35,votes 35,percentage 35,seats 35,code 36,party 36,votes 36,percentage 36,seats 36,code 37,party 37,votes 37,percentage 37,seats 37,code 38,party 38,votes 38,percentage 38,seats 38,code 39,party 39,votes 39,percentage 39,seats 39,code 40,party 40,votes 40,percentage 40,seats 40,code 41,party 41,votes 41,percentage 41,seats 41,code 42,party 42,votes 42,percentage 42,seats 42,code 43,party 43,votes 43,percentage 43,seats 43,code 44,party 44,votes 44,percentage 44,seats 44,code 45,party 45,votes 45,percentage 45,seats 45,code 46,party 46,votes 46,percentage 46,seats 46,code 47,party 47,votes 47,percentage 47,seats 47,code 48,party 48,votes 48,percentage 48,seats 48,code 49,party 49,votes 49,percentage 49,seats 49,code 50,party 50,votes 50,percentage 50,seats 50,code 51,party 51,votes 51,percentage 51,seats 51,code 52,party 52,votes 52,percentage 52,seats 52,code 53,party 53,votes 53,percentage 53,seats 53,code 54,party 54,votes 54,percentage 54,seats 54,code 55,party 55,votes 55,percentage 55,seats 55,code 56,party 56,votes 56,percentage 56,seats 56,code 57,party 57,votes 57,percentage 57,seats 57,code 58,party 58,votes 58,percentage 58,seats 58,code 59,party 59,votes 59,percentage 59,seats 59,code 60,party 60,votes 60,percentage 60,seats 60,code 61,party 61,votes 61,percentage 61,seats 61,code 62,party 62,votes 62,percentage 62,seats 62,code 63,party 63,votes 63,percentage 63,seats 63,code 64,party 64,votes 64,percentage 64,seats 64,code 65,party 65,votes 65,percentage 65,seats 65,code 66,party 66,votes 66,percentage 66,seats 66,code 67,party 67,votes 67,percentage 67,seats 67,code 68,party 68,votes 68,percentage 68,seats 68,code 69,party 69,votes 69,percentage 69,seats 69,code 70,party 70,votes 70,percentage 70,seats 70,code 71,party 71,votes 71,percentage 71,seats 71,code 72,party 72,votes 72,percentage 72,seats 72,code 73,party 73,votes 73,percentage 73,seats 73,code 74,party 74,votes 74,percentage 74,seats 74,code 75,party 75,votes 75,percentage 75,seats 75,code 76,party 76,votes 76,percentage 76,seats 76,code 77,party 77,votes 77,percentage 77,seats 77,code 78,party 78,votes 78,percentage 78,seats 78,code 79,party 79,votes 79,percentage 79,seats 79,code 80,party 80,votes 80,percentage 80,seats 80
CI,01,04,Almería,00803,00458989,00063150,01376,00041786,06617,00021364,03383,00000232,00056,00000273,00065,006,0028,EB,00017195,04142,003,0022,Cs,00010766,02593,002,0100,PUM+J,00005991,01443,001,0081,PODEMOS-IU LV CA-EQUO,00005348,01288,000,0104,RECORTES CERO-GV,00000641,00154,000,0054,PACMA,00000412,00099,000,0117,VOX,00000407,00098,000,0096,PSOE,00000292,00070,000,0083,PP,00000226,00054,000,0058,PCPA,00000003,00001,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000
CI,01,11,Cádiz,01521,00971364,00135083,01391,00086064,06371,00049019,03629,00000745,00087,00000726,00084,009,0057,PCOE,00026727,03132,003,0011,AxSI,00022054,02584,003,0058,PCPA,00018903,02215,002,0054,PACMA,00010977,01286,001,0081,PODEMOS-IU LV CA-EQUO,00001311,00154,000,0117,VOX,00001277,00150,000,0104,RECORTES CERO-GV,00001053,00123,000,0096,PSOE,00000923,00108,000,0022,Cs,00000719,00084,000,0083,PP,00000649,00076,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000
CI,01,14,Córdoba,00913,00630660,00086950,01379,00060964,07011,00025986,02989,00000450,00075,00000570,00093,006,0054,PACMA,00020573,03406,002,0057,PCOE,00017574,02910,002,0104,RECORTES CERO-GV,00011688,01935,001,0028,EB,00007648,01266,001,0058,PCPA,00000553,00092,000,0096,PSOE,00000549,00091,000,0117,VOX,00000547,00091,000,0083,PP,00000296,00049,000,0022,Cs,00000294,00049,000,0081,PODEMOS-IU LV CA-EQUO,00000161,00027,000,0066,PCTE,00000048,00008,000,0100,PUM+J,00000013,00002,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000
CI,01,18,Granada,01101,00703498,00098759,01404,00068215,06907,00030544,03093,00000428,00063,00000509,00075,007,0100,PUM+J,00023477,03467,003,0054,PACMA,00018790,02775,002,0044,IZAR,00012364,01826,001,0058,PCPA,00009312,01375,001,0083,PP,00000911,00135,000,0022,Cs,00000711,00105,000,0104,RECORTES CERO-GV,00000636,00094,000,0066,PCTE,00000436,00064,000,0117,VOX,00000420,00062,000,0081,PODEMOS-IU LV CA-EQUO,00000157,00023,000,0096,PSOE,00000064,00009,000,0011,AxSI,00000000,00000,000,0047,JF,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000,0000,0000000000000000000000000000000000000000000000000000000,00000000,00000,000
